GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed,HorizontalDilutionofPrecision,Altitude,Bearing,Gx,Gy,Gz,Gcalibrated,0-60Time,Averagetripspeed,COgkm,EngineRPM,Horsepower,MilesPerGallonInstant,MilesPerGallon,Speed,Torque,Voltage
-,10-Jun-2013 18:51:24.080,-,-,-,-,-,-,1.0215261,5.43451881,8.15858841,0.02368563,-,-,-,-,-,-,43.2100296,-,-,-
-,10-Jun-2013 18:51:25.082,-,-,-,-,-,-,1.18497026,4.86246395,8.539958,0.02801257,-,0,-,933,-,-,43.2100296,0,-,-
-,10-Jun-2013 18:51:26.070,-,-,-,-,-,-,1.41651618,4.24954844,8.73064327,0.01927632,-,0,-,941.5,-,0,43.2100296,0,-,14.10000038
-,10-Jun-2013 18:51:27.072,-,-,-,-,-,-,1.18497026,5.05314922,8.11772728,0.00117552,-,0,-,931.75,-,0,43.2100296,0,-,14.30000019
-,10-Jun-2013 18:51:28.068,-,-,-,-,-,-,1.52547896,4.69901991,9.38441944,0.10008377,-,0,-,931.75,-,0,43.2100296,0,-,14.10000038
-,10-Jun-2013 18:51:29.064,-,-,-,-,-,-,1.48461795,5.5162406,8.30841255,0.04680759,-,0,-,944,-,0,43.2100296,0,-,14
-,10-Jun-2013 18:51:30.054,-,-,-,-,-,-,1.18497026,5.5162406,7.88618135,0.00744492,-,0,-,949.5,-,0,43.2100296,0,-,14
-,10-Jun-2013 18:51:31.054,-,-,-,-,-,-,0.53119355,5.77502728,9.87475204,0.1863603,-,0,-,947,-,0,43.2100296,0,-,14
-,10-Jun-2013 18:51:32.055,-,-,-,-,-,-,1.14410925,5.70692587,8.7987442,0.09440118,-,0,-,933.25,-,0,43.2100296,0,-,14
-,10-Jun-2013 18:51:33.056,-,-,-,-,-,-,1.10324812,5.62520361,9.68406677,-0.10995048,-,0,-,947.25,-,0,43.2100296,0,-,14.19999981
-,10-Jun-2013 18:51:34.053,-,-,-,-,-,-,1.14410925,5.66606474,8.11772728,0.03484899,-,0,-,945.5,-,0,43.2100296,0,-,14
-,10-Jun-2013 18:51:35.057,-,-,-,-,-,-,0.9942854,5.58434248,7.76359797,-0.00088453,-,0,-,937,-,0,43.2100296,0,-,14.10000038
Mon Jun 10 18:51:29 GMT+01:00 2013,10-Jun-2013 18:51:36.054,-0.0360221,51.51267834,1.5811388,14.0,81.80000305175781,10.5,0.38136974,6.53776693,7.92704248,0.06714541,-,0,-,943.5,-,0,43.2100296,0,-,14
Mon Jun 10 18:51:31 GMT+01:00 2013,10-Jun-2013 18:51:37.053,-0.03601534,51.51268012,0.0,4.0,79.69999694824219,0.0,-3.13267994,7.46395063,6.89189577,0.10271066,-,0,-,947,-,0,43.2100296,0,-,14.19999981
Mon Jun 10 18:51:32 GMT+01:00 2013,10-Jun-2013 18:51:38.055,-0.03601816,51.51268267,0.0,4.0,81.0,0.0,-7.38222837,4.24954844,7.99514389,0.20986563,-,0,-,946.25,-,0,43.2100296,0,-,13.80000019
Mon Jun 10 18:51:33 GMT+01:00 2013,10-Jun-2013 18:51:39.068,-0.03601974,51.51267078,0.0,3.0,82.80000305175781,0.0,-1.63444173,2.86027312,9.34355831,0.02891868,-,0,-,936,-,0,43.2100296,0,-,14
Mon Jun 10 18:51:34 GMT+01:00 2013,10-Jun-2013 18:51:40.074,-0.03599651,51.51265432,0.0,4.0,74.0999984741211,0.0,-1.56633997,2.86027312,9.38441944,0.03173023,-,0,-,934,-,0,43.2100296,0,-,14
Mon Jun 10 18:51:35 GMT+01:00 2013,10-Jun-2013 18:51:41.053,-0.03599175,51.51264092,0.0,4.0,72.4000015258789,0.0,-1.52547896,3.47318864,9.22097588,0.03538972,-,0,-,1494,-,0,43.2100296,0,-,13.10000038
Mon Jun 10 18:51:36 GMT+01:00 2013,10-Jun-2013 18:51:42.069,-0.03597712,51.51264033,0.0,4.0,69.4000015258789,0.0,-1.41651618,2.75131035,9.34355831,0.02233106,-,0.04438366,-,1232,0.07396866,2.3451159,43.2100296,0.62137121,0.38650727,12.80000019
Mon Jun 10 18:51:37 GMT+01:00 2013,10-Jun-2013 18:51:43.080,-0.03597734,51.51263504,0.0,4.0,69.9000015258789,0.0,-1.44375682,2.71044922,9.49338245,0.03609878,-,0.0828495,-,1009.25,0.07396866,2.90105891,43.18090057,0.62137121,0.38650727,13.10000038
Mon Jun 10 18:51:38 GMT+01:00 2013,10-Jun-2013 18:51:44.070,-0.03597734,51.51263504,0.0,5.0,69.9000015258789,0.0,-1.41651618,2.71044922,9.49338245,0.03570062,-,0.10144836,-,1235,0.07396866,2.6960299,43.17692566,0.62137121,0.38650727,12.60000038
Mon Jun 10 18:51:39 GMT+01:00 2013,10-Jun-2013 18:51:45.072,-0.0359798,51.51262203,0.0,4.0,72.0,0.0,-1.29393303,2.17925572,9.53424358,0.02464265,-,0.1314439,-,1033.25,-,2.52776146,43.17559814,0.62137121,-,12.5
Mon Jun 10 18:51:40 GMT+01:00 2013,10-Jun-2013 18:51:46.064,-0.03597751,51.5126221,0.0,5.0,74.0999984741211,0.0,-1.22583127,2.66958809,9.34355831,0.01741582,-,0.12427424,-,963.5,-,0,43.17401505,0,-,12.80000019
Mon Jun 10 18:51:41 GMT+01:00 2013,10-Jun-2013 18:51:47.071,-0.03597751,51.5126221,0.0,7.0,74.0999984741211,0.0,-1.33479404,2.71044922,9.41166019,0.02661604,-,0.11584887,-,940.25,-,0,43.17256165,0,-,13.30000019
Mon Jun 10 18:51:42 GMT+01:00 2013,10-Jun-2013 18:51:48.066,-0.03597643,51.51262064,0.0,6.0,74.30000305175781,0.0,-1.37565517,2.75131035,9.38441944,0.02569729,-,0.11024328,-,931.25,-,0,43.17100143,0,-,13.89999962
Mon Jun 10 18:51:43 GMT+01:00 2013,10-Jun-2013 18:51:49.058,-0.03597694,51.5126199,0.0,5.0,74.5999984741211,0.0,-1.41651618,2.83303237,9.41166019,0.03126854,-,0.10515513,-,941,-,0,43.16779327,0,-,13.80000019
Mon Jun 10 18:51:44 GMT+01:00 2013,10-Jun-2013 18:51:50.069,-0.03597681,51.51261942,0.0,5.0,74.5999984741211,0.0,-1.22583127,2.75131035,9.45252132,0.03029591,-,0.10051593,-,945.5,-,0,43.16610336,0,-,14
Mon Jun 10 18:51:45 GMT+01:00 2013,10-Jun-2013 18:51:51.085,-0.03597676,51.51261944,0.0,5.0,74.5999984741211,0.0,-1.29393303,2.66958809,9.41166019,0.0249272,-,0.09626877,-,946.25,-,0,43.16456604,0,-,14.10000038
Mon Jun 10 18:51:46 GMT+01:00 2013,10-Jun-2013 18:51:52.061,-0.03597671,51.51261929,0.0,5.0,74.5999984741211,0.0,-1.22583127,2.71044922,9.38441944,0.02252895,-,0.09113444,-,941.75,-,0,43.16319656,0,-,14
Mon Jun 10 18:51:47 GMT+01:00 2013,10-Jun-2013 18:51:53.055,-0.03597721,51.5126187,0.0,6.0,74.69999694824219,0.0,-1.25307202,2.75131035,9.34355831,0.02006906,-,0.08762927,-,935.25,-,0,43.16171265,0,-,14.10000038
Mon Jun 10 18:51:48 GMT+01:00 2013,10-Jun-2013 18:51:54.053,-0.03597699,51.51261883,0.0,7.0,74.5999984741211,0.0,-1.33479404,4.59005737,8.88046646,0.04706174,-,0.08438374,-,1694.25,-,0,43.15916443,0,-,14
Mon Jun 10 18:51:49 GMT+01:00 2013,10-Jun-2013 18:51:55.053,-0.03597686,51.51261861,0.0,7.0,74.5999984741211,0.0,-6.15639734,-0.91256332,7.65463543,0.02465409,-,0.17013735,-,1851.25,-,1.67526805,43.15145493,4.97096968,-,12.69999981
Mon Jun 10 18:51:50 GMT+01:00 2013,10-Jun-2013 18:51:56.062,-0.03597686,51.51261861,0.0,8.0,74.5999984741211,0.0,-4.63091803,-0.40861043,9.49338245,0.09652871,-,0.44995844,-,2075.75,11.11037254,11.03697872,43.14610291,9.32056808,46.70952225,12.5
Mon Jun 10 18:51:51 GMT+01:00 2013,10-Jun-2013 18:51:57.053,-0.03597677,51.51262445,0.0,7.0,74.80000305175781,0.0,-4.3993721,-0.9942854,9.19373512,0.06288379,-,0.79397428,514.46466064,2565.5,7.23560762,13.47448349,43.14324188,11.18468189,22.62012863,12.60000038
Mon Jun 10 18:51:52 GMT+01:00 2013,10-Jun-2013 18:51:58.062,-0.03597713,51.51262405,0.0,7.0,74.9000015258789,0.0,-2.98285604,-0.64015633,9.49338245,0.03546649,-,1.19597244,569.96032715,3162,5.39342928,14.73467541,43.1366539,14.29153728,13.49922466,12.5
Mon Jun 10 18:51:53 GMT+01:00 2013,10-Jun-2013 18:51:59.063,-0.03597713,51.51262405,0.0,9.0,74.9000015258789,0.0,-5.28469515,-0.76273948,8.26755142,0.02224749,-,1.60520887,498.368927,2257.5,5.27997637,8.24602604,43.13319016,14.29153728,12.27470493,12.5
Mon Jun 10 18:51:54 GMT+01:00 2013,10-Jun-2013 18:52:00.054,-0.03584159,51.51263784,6.25,6.0,74.69999694824219,93.6,-3.09181905,-0.80360049,7.69549656,-0.13164085,-,2.24315,520.49121094,2647.25,17.6344223,17.94931221,43.12791061,19.26250648,48.11587524,12.39999962
Mon Jun 10 18:51:55 GMT+01:00 2013,10-Jun-2013 18:52:01.076,-0.03571861,51.51263917,7.017834,6.0,75.5,94.8,-4.16782618,-0.76273948,8.92132759,0.02576524,-,2.77505589,490.91397095,2860,10.57195663,18.52907562,43.12154388,21.12662125,26.3217926,12.5
Mon Jun 10 18:51:56 GMT+01:00 2013,10-Jun-2013 18:52:02.065,-0.03556269,51.51262854,8.5,6.0,76.0,98.6,-4.16782618,-0.91256332,8.68978214,0.00581902,-,3.30616355,452.88482666,3054.5,5.53683615,21.52939224,43.11739731,22.36936378,12.90766335,12.5
Mon Jun 10 18:51:57 GMT+01:00 2013,10-Jun-2013 18:52:03.057,-0.03542736,51.51262363,9.0,6.0,76.0999984741211,96.6,-3.47318864,-0.10896278,10.37870502,0.13469547,-,4.03326416,448.60070801,3278.5,5.53683615,26.57590103,43.11069107,24.23347664,12.90766335,12.39999962
Mon Jun 10 18:51:58 GMT+01:00 2013,10-Jun-2013 18:52:04.057,-0.03529973,51.51261443,9.0,8.0,76.19999694824219,96.6,-4.08610439,-0.25878662,9.41166019,0.0652439,-,4.55855513,414.63656616,2521.75,8.55916119,49.28305054,43.1109581,23.61210442,19.37615585,12.5
Mon Jun 10 18:51:59 GMT+01:00 2013,10-Jun-2013 18:52:05.057,-0.03511666,51.51258518,10.25,7.0,73.9000015258789,97.5,-5.73416662,0,10.18801975,0.21072966,-,5.0620327,379.12713623,2191.5,8.55916119,255,43.10879135,23.61210442,19.37615585,12.5
Mon Jun 10 18:52:00 GMT+01:00 2013,10-Jun-2013 18:52:06.054,-0.03488249,51.51258016,11.0,8.0,71.0999984741211,94.7,-4.01800251,-0.0272407,8.7987442,0.00501382,-,5.55056763,368.02032471,2224.5,2.93774438,35.76239395,43.11660767,24.85484695,9.40389347,12.5
Mon Jun 10 18:52:01 GMT+01:00 2013,10-Jun-2013 18:52:07.074,-0.03469103,51.51258122,11.25,9.0,71.5,93.4,-5.09400988,-0.3405087,8.83960533,0.05957204,-,6.0354495,352.74609375,2316.5,3.79164481,58.63610458,43.11663818,25.47621918,11.65524578,12.5
Mon Jun 10 18:52:02 GMT+01:00 2013,10-Jun-2013 18:52:08.058,-0.03453133,51.51257526,11.25,11.0,71.5,93.4,-3.70473456,-0.44947147,8.83960533,-0.00290751,-,6.52688265,339.27740479,2379.25,3.79164481,32.37259674,43.11609268,26.71896172,11.65524578,12.39999962
Mon Jun 10 18:52:03 GMT+01:00 2013,10-Jun-2013 18:52:09.053,-0.03431886,51.51260216,12.010412,10.0,70.9000015258789,92.5,-3.97714162,-0.53119355,8.96218872,0.01995832,-,7.00013494,322.60971069,2431.25,6.58624935,34.98022842,43.11119843,26.71896172,19.77195358,12.30000019
Mon Jun 10 18:52:04 GMT+01:00 2013,10-Jun-2013 18:52:10.061,-0.03412427,51.51259949,12.5,10.0,70.30000305175781,93.0,-3.70473456,-0.91256332,9.91561317,0.10201412,-,7.60708952,316.91030884,2422.75,6.58624935,37.33078003,43.12009811,27.34033203,19.77195358,12.39999962
Mon Jun 10 18:52:05 GMT+01:00 2013,10-Jun-2013 18:52:11.086,-0.0339331,51.51257047,12.5,10.0,69.0,94.4,-3.97714162,-0.6810174,8.539958,-0.01818377,-,8.04560566,307.11416626,2469,3.46664953,38.67388153,43.11591721,27.34033203,10.05608177,12.39999962
Mon Jun 10 18:52:06 GMT+01:00 2013,10-Jun-2013 18:52:12.068,-0.03373532,51.51253197,12.25,9.0,66.5,93.9,-3.70473456,-0.72187841,8.7715044,-0.00759459,-,8.47856522,298.35626221,2474,3.99494004,39.21733856,43.11843491,27.96170425,11.49025249,12.30000019
Mon Jun 10 18:52:07 GMT+01:00 2013,10-Jun-2013 18:52:13.064,-0.03355574,51.51253668,12.2602,8.0,65.80000305175781,92.8,-3.32336473,-0.91256332,10.44680691,0.14036638,-,8.89309978,282.10693359,2456.25,3.99494004,255,43.12142563,27.96170425,11.49025249,12.80000019
Mon Jun 10 18:52:08 GMT+01:00 2013,10-Jun-2013 18:52:14.095,-0.03337139,51.51252003,12.25,7.0,65.9000015258789,92.9,-3.82731771,-0.21792556,9.34355831,0.04850072,-,9.27741718,271.53234863,2472,3.99494004,255,43.12513351,27.34033203,11.49025249,12.5
Mon Jun 10 18:52:09 GMT+01:00 2013,10-Jun-2013 18:52:15.063,-0.03317678,51.51253782,12.25,6.0,64.5,93.8,-4.31765032,-0.49033251,8.96218872,0.03429943,-,9.76560402,261.46310425,2455.75,-,37.28862381,43.13131714,27.34033203,-,12.5
Mon Jun 10 18:52:10 GMT+01:00 2013,10-Jun-2013 18:52:16.078,-0.03300631,51.5125354,12.0,6.0,64.80000305175781,93.2,-3.36422586,-0.06810174,9.15287399,0.01306802,-,10.1230011,254.97529602,2445,-,255,43.13130188,27.96170425,-,12.69999981
Mon Jun 10 18:52:11 GMT+01:00 2013,10-Jun-2013 18:52:17.053,-0.03282413,51.51255121,12.25,6.0,63.599998474121094,92.4,-3.47318864,0.0272407,9.45252132,0.04554933,-,10.45436859,243.5585022,2397.75,-,255,43.13708496,26.71896172,-,13.89999962
Mon Jun 10 18:52:12 GMT+01:00 2013,10-Jun-2013 18:52:18.055,-0.03263097,51.51254648,12.25,6.0,62.900001525878906,92.1,-3.63663292,-0.29964766,8.30841255,-0.05598545,-,10.74932575,229.83688354,2286.5,-,255,43.14316177,25.47621918,-,13.80000019
Mon Jun 10 18:52:13 GMT+01:00 2013,10-Jun-2013 18:52:19.072,-0.03247411,51.51254145,11.75,6.0,62.599998474121094,91.5,-3.44594789,-0.80360049,7.54567242,-0.13144684,-,11.11521149,220.5191803,2284.25,-,255,43.14809799,25.47621918,-,12.5
Mon Jun 10 18:52:14 GMT+01:00 2013,10-Jun-2013 18:52:20.059,-0.03231389,51.51252026,11.5,5.0,63.900001525878906,94.1,-3.74559569,0.10896278,9.6432066,0.07360393,-,11.47842026,214.64016724,2309.5,3.43097615,255,43.14916229,26.09758949,10.57854271,12.39999962
Mon Jun 10 18:52:15 GMT+01:00 2013,10-Jun-2013 18:52:21.064,-0.0321465,51.51250223,11.5,5.0,63.70000076293945,95.2,-4.16782618,-0.44947147,9.15287399,0.04521495,-,11.73947716,209.69270325,2322.5,3.43097615,255,43.15194321,26.09758949,10.57854271,12.30000019
Mon Jun 10 18:52:16 GMT+01:00 2013,10-Jun-2013 18:52:22.081,-0.03195911,51.51248557,11.75,5.0,64.0,96.4,-3.63663292,-0.9942854,8.68978214,-0.01541579,-,11.99137402,209.58093262,2357,3.43097615,47.14574432,43.15232086,26.09758949,10.57854271,12.30000019
Mon Jun 10 18:52:17 GMT+01:00 2013,10-Jun-2013 18:52:23.053,-0.03174481,51.5124338,12.25,4.0,65.80000305175781,98.6,-2.83303237,-1.29393303,8.539958,-0.05437708,-,12.24172688,203.18519592,2337.25,3.33703256,255,43.1570015,26.09758949,10.01990128,12.69999981
Mon Jun 10 18:52:18 GMT+01:00 2013,10-Jun-2013 18:52:24.071,-0.03159668,51.51243081,11.75,4.0,64.69999694824219,97.2,-3.13267994,-1.79788589,9.22097588,0.02849585,-,12.56007671,198.31115723,2380,3.33703256,255,43.16019058,26.71896172,10.01990128,12.5
Mon Jun 10 18:52:19 GMT+01:00 2013,10-Jun-2013 18:52:25.068,-0.03142756,51.51241742,11.75,6.0,64.69999694824219,97.2,-3.82731771,-1.90684867,8.64892101,0.00250924,-,12.7913208,191.98208618,2357.75,3.33703256,255,43.16554642,26.71896172,10.01990128,12.39999962
Mon Jun 10 18:52:20 GMT+01:00 2013,10-Jun-2013 18:52:26.061,-0.03126998,51.51242468,11.75,6.0,64.69999694824219,93.5,-3.59577179,-1.83874691,8.7987442,0.0469895,-,13.09917641,186.08358765,2462.25,3.53239655,255,43.16872787,27.34033203,10.21558857,12.39999962
Mon Jun 10 18:52:21 GMT+01:00 2013,10-Jun-2013 18:52:27.075,-0.03108323,51.51242759,12.0,5.0,64.69999694824219,90.0,-3.13267994,-0.9942854,9.26183605,0.0208053,-,13.33303928,180.55635071,2468.5,3.53239655,255,43.16872787,27.34033203,10.21558857,12.69999981
Mon Jun 10 18:52:22 GMT+01:00 2013,10-Jun-2013 18:52:28.078,-0.03091353,51.51244478,12.0,5.0,64.69999694824219,86.2,-4.35851145,-0.19068487,8.98942947,0.03756648,-,13.55304909,175.82545471,2497,3.53239655,33.13622284,43.17793655,27.34033203,10.21558857,12.39999962
Mon Jun 10 18:52:23 GMT+01:00 2013,10-Jun-2013 18:52:29.055,-0.03073883,51.51245194,12.0,7.0,64.69999694824219,86.2,-3.70473456,0.49033251,8.98942947,0.01138139,-,13.84542465,170.94142151,2471,3.36331606,255,43.18343735,27.34033203,9.6153183,12.60000038
Mon Jun 10 18:52:24 GMT+01:00 2013,10-Jun-2013 18:52:30.076,-0.0305539,51.51247357,12.25,6.0,64.0999984741211,82.7,-4.63091803,0.95342433,8.73064327,0.03109711,-,14.05616951,166.32138062,2471.25,3.36331606,255,43.18935013,27.96170425,9.6153183,12.5
Mon Jun 10 18:52:25 GMT+01:00 2013,10-Jun-2013 18:52:31.060,-0.03039191,51.51247895,12.0,6.0,63.900001525878906,84.3,-4.35851145,1.52547896,8.92132759,0.04301482,-,14.34075546,168.12155151,2589,3.72830176,26.38981628,43.18915176,29.20444679,10.39378548,12.5
Mon Jun 10 18:52:26 GMT+01:00 2013,10-Jun-2013 18:52:32.060,-0.03021049,51.51247835,12.25,7.0,64.0,87.2,-3.59577179,0.44947147,9.49338245,0.0548299,-,14.55220985,163.84727478,2554.25,3.72830176,255,43.19210052,28.58307457,10.39378548,12.5
Mon Jun 10 18:52:27 GMT+01:00 2013,10-Jun-2013 18:52:33.054,-0.03000753,51.51245873,12.75,7.0,64.0999984741211,92.3,-2.75131035,0.61291564,9.87475204,0.06580752,-,14.73964119,159.78494263,2422.5,3.72830176,255,43.19855118,26.71896172,10.39378548,14
Mon Jun 10 18:52:28 GMT+01:00 2013,10-Jun-2013 18:52:34.062,-0.02983209,51.51246209,12.5,7.0,64.4000015258789,94.9,-3.70473456,0.76273948,9.0302906,0.01700741,-,14.89818382,154.67182922,2224.25,-,255,43.20406723,25.47621918,-,14.10000038
Mon Jun 10 18:52:29 GMT+01:00 2013,10-Jun-2013 18:52:35.070,-0.02964647,51.51241558,12.5,8.0,64.5999984741211,98.3,-3.28250384,0.83084118,8.58081913,-0.04066092,-,15.07764435,151.04670715,2147,-,255,43.21035004,24.23347664,-,14.19999981
Mon Jun 10 18:52:30 GMT+01:00 2013,10-Jun-2013 18:52:36.052,-0.02949769,51.51236896,12.0,9.0,64.80000305175781,103.1,-5.85674953,1.41651618,8.15858841,0.05289537,-,15.19224072,150.38343811,2191,-,20.40008926,43.21035004,23.61210442,-,12.5
Mon Jun 10 18:52:31 GMT+01:00 2013,10-Jun-2013 18:52:37.065,-0.02932921,51.51234454,12.0,12.0,64.80000305175781,103.1,-4.78074217,-0.6810174,9.87475204,0.13951677,-,15.38313484,158.86437988,2438.25,16.42028809,18.19741631,43.20336533,27.34033203,48.93277359,12.60000038
Mon Jun 10 18:52:32 GMT+01:00 2013,10-Jun-2013 18:52:38.061,-0.02924067,51.51229149,10.25,9.0,64.9000015258789,108.8,-2.98285604,-0.9942854,8.41737461,-0.06505251,-,15.54532719,156.60778809,2457.25,6.84640408,255,43.20544434,27.34033203,19.83988953,12.80000019
Mon Jun 10 18:52:33 GMT+01:00 2013,10-Jun-2013 18:52:39.067,-0.02911343,51.51221677,11.25,8.0,65.5999984741211,117.4,-1.75702488,-0.87170225,10.63749123,0.02075154,-,15.68689632,153.27571106,2296.25,6.84640408,255,43.21092987,25.47621918,19.83988953,14.10000038
Mon Jun 10 18:52:34 GMT+01:00 2013,10-Jun-2013 18:52:40.059,-0.0289558,51.51215238,11.75,7.0,66.0999984741211,118.8,-1.67530274,-0.3405087,10.5693903,0.1104123,-,15.78444195,150.0824585,1948.5,6.84640408,255,43.21684647,21.74799156,19.83988953,14.10000038
Mon Jun 10 18:52:35 GMT+01:00 2013,10-Jun-2013 18:52:41.066,-0.02882129,51.5121037,10.75,7.0,66.19999694824219,119.9,-1.10324812,0.19068487,10.21526051,0.06654662,-,15.81044483,146.02618408,1446.75,6.84640408,255,43.22172928,16.15565109,19.83988953,14
Mon Jun 10 18:52:36 GMT+01:00 2013,10-Jun-2013 18:52:42.055,-0.0286867,51.51205533,10.75,9.0,66.0999984741211,119.9,-1.48461795,-0.10896278,10.33784389,0.08367592,-,15.7327013,143.125,1217,-,255,43.22660828,8.69919682,-,13.39999962
Mon Jun 10 18:52:37 GMT+01:00 2013,10-Jun-2013 18:52:43.069,-0.02868563,51.5120275,7.0,7.0,66.30000305175781,124.0,-2.2882185,-0.0272407,10.06543732,0.07122141,-,15.5935812,142.18338013,983.75,-,255,43.22800827,2.48548484,-,14.10000038
Mon Jun 10 18:52:38 GMT+01:00 2013,10-Jun-2013 18:52:44.053,-0.02868678,51.51200369,5.0,6.0,65.80000305175781,134.6,-3.89541936,-0.64015633,9.15287399,0.03509659,-,15.40949631,142.18338013,955.25,-,0,43.22800827,0,-,13.89999962
Mon Jun 10 18:52:39 GMT+01:00 2013,10-Jun-2013 18:52:45.082,-0.0286536,51.51198064,4.0,6.0,66.0,140.5,-3.74559569,-0.57205462,9.07115173,0.02110928,-,15.22233677,142.18338013,948,-,0,43.2292099,0,-,14.19999981
Mon Jun 10 18:52:40 GMT+01:00 2013,10-Jun-2013 18:52:46.074,-0.0286619,51.51196787,2.25,7.0,66.19999694824219,143.2,-3.74559569,-0.61291564,9.15287399,0.02905041,-,15.03966904,142.18338013,953.5,-,0,43.2292099,0,-,14.10000038
Mon Jun 10 18:52:41 GMT+01:00 2013,10-Jun-2013 18:52:47.149,-0.02866905,51.51196777,0.75,6.0,66.80000305175781,147.3,-3.70473456,-0.6810174,9.15287399,0.03521901,-,14.86133194,142.18338013,948.75,-,0,43.2292099,0,-,14.30000019
Mon Jun 10 18:52:42 GMT+01:00 2013,10-Jun-2013 18:52:48.064,-0.02867245,51.51194826,1.118034,6.0,67.19999694824219,180.2,-3.78645658,-0.49033251,9.11201286,0.0260945,-,14.68717575,142.18338013,938,-,0,43.2292099,0,-,14.19999981
Mon Jun 10 18:52:43 GMT+01:00 2013,10-Jun-2013 18:52:49.059,-0.02868545,51.51194381,1.0,7.0,67.4000015258789,189.7,-3.82731771,-0.6810174,8.96218872,0.01481849,-,14.46121979,142.18338013,1206,-,0,43.22835159,0,-,13.30000019
Mon Jun 10 18:52:44 GMT+01:00 2013,10-Jun-2013 18:52:50.074,-0.02867156,51.51192185,1.25,8.0,67.9000015258789,183.1,-4.59005737,-0.83084118,8.37651348,-0.00365573,-,14.29862499,142.18338013,1576.25,-,0,43.22566605,0.62137121,-,12.69999981
Mon Jun 10 18:52:45 GMT+01:00 2013,10-Jun-2013 18:52:51.069,-0.02866036,51.5118776,2.0615528,8.0,68.5,187.2,-5.5162406,-0.9942854,8.22669029,0.03374964,-,14.16305923,142.18338013,1676.25,0.308366,4.67558622,43.22810364,3.10685587,1.41390777,12.69999981
Mon Jun 10 18:52:46 GMT+01:00 2013,10-Jun-2013 18:52:52.061,-0.02862828,51.51189434,1.118034,8.0,69.0,157.4,-5.73416662,-0.87170225,8.64892101,0.08053535,-,14.04068756,142.18338013,1913,5.08403111,7.80268431,43.22447968,8.07782555,21.14611435,12.5
Mon Jun 10 18:52:47 GMT+01:00 2013,10-Jun-2013 18:52:53.069,-0.02859893,51.51188148,1.75,8.0,69.19999694824219,128.7,-5.24383402,-1.29393303,8.26755142,0.02567142,-,14.00475121,150.73478699,2693,12.08853912,9.28128242,43.21879196,11.80605221,34.48353958,12.5
Mon Jun 10 18:52:48 GMT+01:00 2013,10-Jun-2013 18:52:54.052,-0.02857416,51.51186549,2.5,8.0,69.5999984741211,128.6,-3.82731771,0.0272407,9.53424358,0.06627792,-,14.00786781,161.47239685,3242.5,11.1751852,28.19983292,43.20344925,14.91290855,24.54148483,12.5
Mon Jun 10 18:52:49 GMT+01:00 2013,10-Jun-2013 18:52:55.071,-0.02853172,51.51184853,4.0,8.0,69.80000305175781,122.3,-5.96571207,1.0215261,8.15858841,0.0545283,-,14.02301693,167.37071228,3440.5,4.20727825,9.42451477,43.19799042,16.15565109,8.70774651,12.5
Mon Jun 10 18:52:50 GMT+01:00 2013,10-Jun-2013 18:52:56.069,-0.02835981,51.5118581,5.5,7.0,68.9000015258789,117.7,-4.35851145,0.95342433,9.11201286,0.05321604,-,14.05879784,171.52226257,3799.75,4.20727825,255,43.19659805,17.39839363,8.70774651,12.30000019
Mon Jun 10 18:52:51 GMT+01:00 2013,10-Jun-2013 18:52:57.054,-0.0282761,51.51180146,8.0,5.0,67.9000015258789,128.9,-5.77502728,1.48461795,8.03600502,0.03904253,-,14.10686398,177.00376892,2767,6.35950899,11.31863689,43.19429779,19.88387871,13.17942619,12.5
